traditional,tra_transfer_2,tra_transfer_7
0.0009259225720702,0.0004116340844412,0.0030320099134367303
0.1046932471330817,0.0044516863153639,0.04125627784967703
0.0004867608216881,0.0044516863153639,0.0013993108875769566
0.0045539907271043,0.0017971539440724,0.003816015284526199
0.2441141014347423,0.0792606636080496,0.09614425917370079
0.0530440307214446,0.0044516863153639,0.020194346068491832
0.0014975828138386,0.0038839241774624,0.005551286344906192
0.0025583568080919,0.0079027377475664,0.001979024070284195
0.0098616366984404,0.0044516863153639,0.001979024070284195
0.0023925147537766,0.0025526673960986,0.0013993108875769566
0.0021737900076278,0.0010592077282699,0.0007218325969878317
0.0062849812508959,0.0013176358880819,0.0022734752834215046
0.0031302793021255,0.008629556605484,0.0023673334574153453
0.001819434288955,0.0038657844366884,0.0005658871136004484
0.0007328063116909,0.0034799277351062,0.0027582894694481884
0.0021739762742031,0.003085402441499,0.003355036247395601
0.0267266802002947,0.0083810535451326,0.012837512627164142
0.0083192661830568,0.0019844016386824,0.002659723721826367
0.0089207394054743,0.012905126850043,0.0027582894694481884
0.0095820000569493,0.0034307647329412,0.002738023892117044
0.0045615535316393,0.0044516863153639,0.0013337409459669033
0.0021098499195021,0.0012161537148308,0.0013993108875769566
0.0027701407029397,0.0004545129512942,0.0030320099134367303
0.0017506504709717,0.0017316486311113,0.0027582894694481884
0.0043340531801577,0.0044516863153639,0.0030320099134367303
0.0029577466781218,0.0010592077282699,0.0007218325969878317
0.0011022724997441,0.0002595209366335,0.0007244350245746924
0.0022092085136955,0.0022625251222661,0.0027582894694481884
0.0009377832163786,0.0017971539440724,0.003473079065048445
0.0012091588405066,0.0017316486311113,0.0004943235124390633
0.0166005461073122,0.0041706953330698,0.008750115836815715
0.00856510921641,0.0034799277351062,0.002898795712929264
0.0014975828138386,0.0004876899989759,0.001979024070284195
0.0158977170632595,0.0012621304583778,0.0030320099134367303
0.0082164959728297,0.0061621312145701,0.0030320099134367303
0.0010389444568076,0.0019731092726037,0.001527483761552084
0.0021737900076278,0.0044149014877066,0.001979024070284195
0.0016478141832909,0.0019731092726037,0.0011214760974886302
0.006013068481452,0.0010480857572327,0.003355036247395601
0.0223380530546515,0.0034799277351062,0.012183519340313045
0.0021737900076278,0.0019731092726037,0.0013993108875769566
0.0021098499195021,0.0038839241774624,0.0027582894694481884
0.0130327835304463,0.0032265669689367,0.0030320099134367303
0.0088959597954636,0.0030378495293622,0.0037478697604947098
0.01008996362316,0.0029704383793592,0.003816015284526199
0.004818991703796,0.0007976611567654,0.0027582894694481884
0.0031436430851086,0.0038839241774624,0.0027582894694481884
0.0019942974492683,0.0038839241774624,0.001979024070284195
0.0017270509668807,0.0017971539440724,0.0030320099134367303
0.000943982350785,0.0044516863153639,0.0032176097983792665
0.001756559474139,0.0034799277351062,0.0030320099134367303
0.0057466556322799,0.0044516863153639,0.0027582894694481884
0.0021098499195021,0.011147522512374,0.02735635748403234
0.0023586573348034,0.0011795491846839,0.001034659357206089
0.0019726723002978,0.0002958948629515,0.0007332631512640935
0.0011578817080938,0.0084764580472971,0.00031331939255104874
0.0088707529280555,0.0044516863153639,0.0030264752308679565
0.0014975828138386,0.0017971539440724,0.011175435102766333
0.0021098499195021,0.0041706953330698,0.0030320099134367303
0.0033825854380555,0.0044516863153639,0.0009871288683975987
0.0250618906852111,0.0061621312145701,0.0030320099134367303
0.0021098499195021,0.0034799277351062,0.002534973281230328
0.0017506504709717,0.0034799277351062,0.0027582894694481884
0.0042787059940416,0.0034307647329412,0.00038816851586078696
0.000958000229611,0.0017971539440724,0.001461628839658412
0.0048441378369736,0.0038839241774624,0.0013993108875769566
0.0138437535196592,0.0038839241774624,0.00855655455916602
0.0009804405468783,0.3677010153335407,0.0002063191800585807
0.0064889535523778,0.0017971539440724,0.0027582894694481884
0.0038100445927787,0.0022335702761977,0.0013993108875769566
0.004375325365384,0.0041706953330698,0.001747481207677632
0.0030646703204923,0.0019731092726037,0.0030320099134367303
0.0009442404969125,0.0079027377475664,0.0006171629915931762
0.0069111570454033,0.0041706953330698,0.0007218325969878317
0.0021098499195021,0.0044516863153639,0.0008559996103893624
0.000453073658884,0.0044516863153639,0.0013993108875769566
0.0031302793021255,0.0044516863153639,0.014201492888223114
0.0162772919250017,0.0038839241774624,0.0030320099134367303
0.0006934538918067,0.0044149014877066,0.0013993108875769566
0.0014975828138386,0.0017971539440724,0.003816015284526199
0.0017506504709717,0.0044516863153639,0.003473079065048445
0.0053435711548363,0.0007989194865622,0.0007332631512640935
0.0022092085136955,0.0014583986385466,0.0027582894694481884
0.0126129699748244,0.0044516863153639,0.004418751109562617
0.0067772318017408,0.0011792867142526,0.002352607371713843
0.0011022724997441,0.0003341172316735,0.0007244350245746924
0.0157033469340673,0.0038839241774624,0.0007218325969878317
0.0011022724997441,0.0003341172316735,0.0007244350245746924
0.0004382080062009,0.009354935050039,0.00014486788478679883
0.0197897154945532,0.0017971539440724,0.007444916772387046
0.0074879478706843,0.0149902853013847,0.008476703950237353
0.0016179748055425,0.0020881977579857,0.0004310392928869799
0.0010125966241862,0.0041706953330698,0.001213511499637747
0.0140831384088247,0.0002187474001862,0.0008448919400837201
0.0026293790001692,0.0038839241774624,0.0007218325969878317
0.0012099792642762,0.0015501350879114,0.02270047973735261
0.0434431537742626,0.0079027377475664,0.01841261011163068
0.0060731022677623,0.0020928449708301,0.0013993108875769566
0.0004731234514632,0.0044149014877066,0.00033106906961198244
0.0009199529968498,0.0034799277351062,0.002738023892117044
0.0127777436202691,0.0017309047237306,0.0010202773484644277
0.006345009337091,0.0044516863153639,0.0054695558366876455
0.0048082928178211,0.0044516863153639,0.0030320099134367303
0.0205511411358635,0.0024754503281939,0.0004923541472805871
0.0052569953519792,0.0017971539440724,0.0030320099134367303
0.0025348590676305,0.0044516863153639,0.0030320099134367303
0.0167790309653836,0.0038839241774624,0.036098668506001824
0.0004919225351231,0.0044516863153639,0.00038816851586078696
0.0001645284368514,0.0038823795599405,0.0004604207162288356
0.0016498273171683,0.0002603640770603,0.0001601542157231031
0.043328683075692,0.0078328211238009,9.387807275574068e-05
0.0212957696258011,0.0141408866194589,0.0008636086474966496
0.0013923481679091,0.000159579498464,0.000680621170543734
0.0053677448771445,0.0038839241774624,0.001979024070284195
0.0065990214992196,0.0044516863153639,0.007642807596572732
0.0044450120377365,0.0011792867142526,0.01019011729382143
0.0168067547712749,0.0046104589360805,0.005655816727075341
0.0012146922750043,0.0010879671942003,0.0008771953860618738
0.0084316628860652,0.0022335702761977,0.0030320099134367303
0.0092228501762799,0.0014583986385466,0.0048459560572959234
0.0134540477826668,0.0017971539440724,0.001979024070284195
0.0020596705680587,0.0019731092726037,0.0013993108875769566
0.0004867608216881,0.0004116340844412,0.1294159601472215
0.001756559474139,0.0004116340844412,0.0005200875656982542
0.0608482265814458,0.0210534382398438,0.013553431745436611
0.0045106526992079,0.0038839241774624,0.0027582894694481884
0.0043340531801577,0.0044516863153639,0.0030320099134367303
0.0297321331896178,0.0148180689172395,0.02677668033001467
0.0271715310543184,0.0044516863153639,0.0027582894694481884
0.0021098499195021,0.0034799277351062,0.0027582894694481884
0.000621637155486,0.1140173704213686,0.009842361938839797
0.0065113364539391,0.0069437117219843,0.02256948713513868
0.0011022724997441,0.0003341172316735,0.0007244350245746924
0.0020278407713135,0.0038839241774624,0.0030320099134367303
0.0065101684485097,0.0019731092726037,0.0030320099134367303
0.0057466556322799,0.0044516863153639,0.0016052290406537856
0.0042787059940416,0.0044516863153639,0.00038816851586078696
0.0009199529968498,0.0034799277351062,0.002738023892117044
0.0659871501266034,0.0214251666655018,0.025989017539824705
0.0010389444568076,0.0336797530476551,0.004008627898525617
0.0017506504709717,0.0129775481730433,0.0027582894694481884
0.0006290887539793,0.0044516863153639,0.00038816851586078696
0.0006787296477925,0.0005205015790155,0.0030320099134367303
0.0017506504709717,0.0079027377475664,0.00033106906961198244
0.0012688218353994,0.0019731092726037,0.0030320099134367303
0.0048334806063311,0.0061621312145701,0.0030320099134367303
0.0197897154945532,0.0017971539440724,0.007444916772387046
0.0020596705680587,0.0019731092726037,0.0013993108875769566
0.0125101760659364,0.0044516863153639,0.004293630824115064
0.0874459058417138,0.0034799277351062,0.0030320099134367303
0.0041796548326315,0.0044516863153639,0.0027582894694481884
0.0001616386857078,0.0019731092726037,0.0030320099134367303
0.0018852519649139,0.0050650362365311,0.0013993108875769566
0.0060731022677623,0.0044516863153639,0.0012432629482583889
0.0039072596434355,0.0062170096332016,0.0007244350245746924
0.0042067553395591,0.0034799277351062,0.001588299071984564
0.0159485954281293,0.0092111695708261,0.011405304375692801
0.0045106526992079,0.0061621312145701,0.0009020842472213901
0.0007328063116909,0.0034799277351062,0.002738023892117044
0.0014975828138386,0.000763973918162,0.003355036247395601
0.0123724142992641,0.0044516863153639,0.004008627898525617
0.0608482265814458,0.0044516863153639,0.02083613637389717
0.0516948892326403,0.0144358579312659,0.019623175598903662
0.0006290887539793,0.0044516863153639,0.0004063392488681566
0.0004867608216881,0.0044516863153639,0.0013993108875769566
0.0072656902213823,0.0465268710186356,0.0027582894694481884
0.0021098499195021,0.0012161537148308,0.10655255626662774
0.0017609120695647,0.2112905515508182,0.0030320099134367303
0.0048334806063311,0.0019684698068669,0.0027582894694481884
0.0016179748055425,0.0019731092726037,0.0030320099134367303
0.0061819498544799,0.0017971539440724,0.0030320099134367303
0.0174227002580675,0.0044516863153639,0.006712996516565192
0.0003851642997326,0.0019684698068669,0.0003218546162682815
0.0011578817080938,0.0005305000719491,0.0027582894694481884
0.0244412494434938,0.0019684698068669,0.0027582894694481884
0.0045539907271043,0.0017971539440724,0.0018622449188783953
0.0085509345844153,0.0044516863153639,0.0030320099134367303
0.0247019204802316,0.0038839241774624,0.0030320099134367303
0.0130454598957899,0.0044516863153639,0.0034820347509961413
0.0776649159280936,0.0044516863153639,0.030588301789237035
0.0062849812508959,0.0071122743405798,0.005763625076064141
0.062375313153319,0.0253055060842818,0.030695921844915798
0.1046932471330817,0.0044516863153639,0.04125627784967703
0.032747205719309,0.0116414489602225,0.014868491223507389
0.0064227001803386,0.0044516863153639,0.005940199056201356
0.0018970797040116,0.0044516863153639,0.0012432629482583889
0.01008996362316,0.0005305000719491,0.0010202773484644277
0.0259349511659469,0.0038839241774624,0.0030320099134367303
0.0109081654176548,0.0017971539440724,0.015279252365040408
0.0007328063116909,0.0006529374286283,0.0013993108875769566
0.0039118294776328,0.0066506751909159,0.0030320099134367303
0.0042282014185462,0.0038839241774624,0.001225291571119122
0.0134540477826668,0.0017971539440724,0.001979024070284195
0.0229709548123969,6.890869539443741e-05,0.01102451819845188
0.0048334806063311,0.0019684698068669,0.0027582894694481884
0.0151231638147565,0.0010791236904691,0.027608173627144038
0.0036847923335315,0.0044516863153639,0.0030320099134367303
0.0182864453514018,0.0038839241774624,0.003816015284526199
0.0011804244259161,0.0050650362365311,0.0013993108875769566
0.0021098499195021,0.0011792867142526,0.0004027733907357251
0.0012688218353994,0.0017125926440577,0.0030320099134367303
0.0045539907271043,0.0186084180865137,2.9496291921232426e-05
0.0064362198172745,0.0044516863153639,0.001979024070284195
0.0858597200087854,0.0044516863153639,0.0007218325969878317
0.0012987320793235,0.0092111695708261,0.0004187804650325309
0.0176109210684057,0.0044516863153639,0.0030320099134367303
0.0027722050255791,0.0010592077282699,0.0011995831811014923
0.0012477889058709,0.0003344597611947,0.0019284849379395392
0.0021098499195021,0.0112293925775189,0.0030320099134367303
0.0073222441737114,0.003792614448109,0.006124361138360976
0.0061819498544799,0.0044516863153639,0.0030320099134367303
0.0037703360355247,0.0010592077282699,0.058808297564819006
0.0004382080062009,0.0019731092726037,0.0027582894694481884
6.961844370047576e-05,0.0158960081425874,0.0019960381392261557
0.0017506504709717,0.0129775481730433,0.0027582894694481884
0.0012688218353994,0.0044516863153639,0.004765397093261599
0.0036560035388388,0.001597050098713,0.0007678666900279901
0.0073222441737114,0.0044516863153639,0.005642767629246164
0.0095223903678485,0.0061621312145701,0.0030320099134367303
0.0044851215030948,0.0019731092726037,0.0030320099134367303
0.0088959597954636,0.0030378495293622,0.0037478697604947098
0.0021098499195021,0.0044516863153639,0.0019809368340688097
0.0048138675305139,0.0041706953330698,0.0023160227140705714
0.0074879478706843,0.0033132124857932,0.0027582894694481884
0.0014975828138386,0.0032265669689367,0.0007218325969878317
0.0130434122589424,0.0032265669689367,0.0030320099134367303
0.0017486767895012,0.0004825340533789,0.00047456771549021434
0.0885520541388653,0.0044516863153639,0.027063343735286283
0.0032515457481791,0.0019731092726037,0.0030320099134367303
0.0017116629876309,0.0022335702761977,0.0027582894694481884
0.0010749016127724,0.0044792993855159,0.00038873241615954544
0.0030964540334546,0.0005205015790155,0.0027582894694481884
0.0059500227888015,0.0007939716017313,0.00855655455916602
0.0009259225720702,0.0004116340844412,0.0030320099134367303
0.0020148572467028,0.0044516863153639,0.0027582894694481884
0.0017506504709717,0.0018568145517244,0.0007440164421947068
0.0015719049715135,0.0061386805212128,0.00022278784440450043
0.0267266802002947,0.0038839241774624,0.0030320099134367303
0.0107650417425915,0.0017971539440724,0.001979024070284195
0.0021098499195021,0.0034799277351062,0.03362456641500918
0.0047481016737844,0.0025638158837507,0.002595924719603189
0.0259349511659469,0.0038839241774624,0.0030320099134367303
0.0003134431180708,0.0044516863153639,0.0027582894694481884
0.0004675642468525,0.0033192820958221,0.0039017480009099622
0.0074954862212539,0.0027277847795522,0.030713331832949
0.0011022724997441,0.0017971539440724,0.0030320099134367303
0.0002727517573131,0.0010592077282699,0.0007218325969878317
0.0076926661617919,0.0044516863153639,0.0030320099134367303
0.0018920324074351,0.0021052360989407,0.0013993108875769566
0.062914723089309,0.0204275896946017,0.024778943153995408
0.0133576786291098,0.0038657844366884,0.0027582894694481884
0.0006290887539793,0.0079027377475664,0.19045089241306007
0.0040513813568559,0.0041706953330698,0.0030320099134367303
0.0158977170632595,0.0044516863153639,0.001979024070284195
0.0006290887539793,0.0002375060441346,0.001979024070284195
0.0031405242929713,0.0010592077282699,0.0007218325969878317
0.0004731234514632,0.0044149014877066,0.0030320099134367303
0.0020278407713135,0.0010592077282699,0.0007218325969878317
0.003013867525332,0.0010592077282699,0.0007218325969878317
0.0031405242929713,0.0003135870525226,0.00047065155751240147
0.0009199529968498,0.001597050098713,0.0007218325969878317
0.001185813884864,0.0025209381973105,0.0004187804650325309
0.0025936195345643,0.0003156634291844,0.0008559996103893624
0.0014975828138386,0.0067825155163488,0.017438327656108817
0.006013068481452,0.0006678593831992,0.02012474856705107
0.0353429824365717,0.0044516863153639,0.014173388897365262
0.026137191426961,0.0157940243527076,0.0027582894694481884
0.0021098499195021,0.0029704383793592,0.003473079065048445
0.0042787059940416,0.0044516863153639,0.0004943235124390633
0.0010389444568076,0.0336797530476551,0.004008627898525617
0.0119525713621391,0.0034799277351062,0.0030320099134367303
0.0014975828138386,0.0002603640770603,0.0007218325969878317
0.0009199529968498,0.001597050098713,0.0007218325969878317
0.0017270509668807,0.0003135870525226,0.0017820447448278637
0.0057995215629482,0.0044516863153639,0.0030320099134367303
0.0086800636757516,0.0038839241774624,0.001979024070284195
0.0017506504709717,0.0022335702761977,0.0003032532721980395
0.0885520541388653,0.0044516863153639,0.027063343735286283
0.005897393624903,0.0044516863153639,0.0007288396871072638
0.0017506504709717,0.0022335702761977,0.0003032532721980395
0.0019404073162429,0.0032265669689367,0.0027582894694481884
0.0021098499195021,0.0029704383793592,0.0030320099134367303
0.003304761333023,0.0061621312145701,0.001979024070284195
0.0013923481679091,0.0038657844366884,0.0013041511808872086
0.0062849812508959,0.0010592077282699,0.0007218325969878317
0.0170252940281369,0.0017971539440724,0.001497653272475869
0.0042787059940416,0.0034799277351062,0.0030320099134367303
0.0100632990023166,0.003822953573511,0.003120183249144652
0.0012688218353994,0.0034799277351062,0.00042516000809758386
0.0046252416492599,0.0162036789855488,0.003377385958035261
0.2441141014347423,0.0792606636080496,0.09614425917370079
0.0015719049715135,0.0061386805212128,0.00022278784440450043
0.0094262867705688,0.0030728725742105,0.004724187716589631
0.0026439181286231,0.0027481074780706,0.0030320099134367303
0.0673504830627423,0.0211874482726933,0.014173388897365262
0.0023925147537766,0.0019731092726037,0.0013993108875769566
0.0036808294579674,0.0061621312145701,0.001461628839658412
0.0047863375285404,0.0034799277351062,0.01841261011163068
0.0024873611474601,0.0029704383793592,0.0030320099134367303
0.0006290887539793,0.0002375060441346,0.001979024070284195
0.0072656902213823,0.0044516863153639,0.0030320099134367303
0.0231740779694407,0.0020910127698563,0.0013993108875769566
0.0067772318017408,0.0011792867142526,0.002352607371713843
0.0014975828138386,0.0068166607323887,0.0007218325969878317
0.0105425802364412,0.0044516863153639,0.002486137433641216
0.0095223903678485,0.0017316486311113,0.004353677055903864
0.0017486767895012,0.0038839241774624,0.0009303994370751965
0.0013630115532785,0.0038839241774624,0.0003917523747193676
0.0021411890041357,0.0034799277351062,0.0027582894694481884
0.0023055121332005,0.0020910127698563,0.0027582894694481884
0.0047481016737844,0.0029704383793592,0.0027582894694481884
0.0018970797040116,0.0034799277351062,0.0030320099134367303
0.037437867642858,0.0010592077282699,0.0027582894694481884
0.0010749016127724,0.0034799277351062,0.0005509332246462822
0.010655056982886,0.0044516863153639,0.00036202031818534993
0.0019455923483311,0.0019684698068669,0.0013993108875769566
0.0126129699748244,0.003254417987518,0.0027582894694481884
0.0012688218353994,0.0034799277351062,0.00044365789715957143
0.0017506504709717,0.0044516863153639,0.0007218325969878317
0.0021098499195021,0.0061621312145701,0.000780534915349914
0.0012091588405066,0.0038839241774624,0.0030320099134367303
0.000372868201167,0.0010592077282699,0.0030320099134367303
0.005897393624903,0.0017971539440724,0.0027582894694481884
0.0011578817080938,0.012905126850043,0.001969060860486541
0.004818991703796,0.0044516863153639,0.0030320099134367303
0.0017506504709717,0.0022335702761977,0.0027582894694481884
0.00675785451912,0.0017316486311113,0.0024383185022836045
0.0008935624997295,0.0003229032011916,0.0030320099134367303
0.0040513813568559,0.0041706953330698,0.0030320099134367303
0.0064227001803386,0.0024754503281939,0.2378706378443878
0.0089207394054743,0.012905126850043,0.0027582894694481884
0.0051525377003677,0.0017786228015556,0.0007218411190707434
0.0011022724997441,0.0010054600179281,0.1831636532860593
0.0011022724997441,0.0017971539440724,0.001979024070284195
0.0009259225720702,0.0003436595348863,0.00046483089413541226
0.0033061532666155,0.0029704383793592,0.0027582894694481884
0.0181876836003876,0.0038657844366884,0.004765397093261599
0.000621637155486,0.1140173704213686,0.009842361938839797
0.0114240621192339,0.0003156634291844,0.0006915640881715074
0.0004371659327638,0.0017125926440577,0.007845807766731671
0.0085193799124467,0.0023046414753866,0.0024383185022836045
0.0014975828138386,0.0017971539440724,0.00019872404827413917
0.0056414556011158,0.0038839241774624,0.0022290968605428647
0.0353429824365717,0.0044516863153639,0.010509339048778045
0.0014975828138386,0.1101503841531197,0.0027582894694481884
0.0024558612743265,0.0034799277351062,0.0008448919400837201
0.003108639713879,0.0002069324283223,0.0019558523684722992
0.0022749644384061,3.2831012946492326e-05,0.04434089656891045
0.0014975828138386,0.0044149014877066,0.001979024070284195
0.0011022724997441,0.0002603640770603,0.0007244350245746924
0.026137191426961,0.0157940243527076,0.0027582894694481884
0.0012099792642762,0.011234562923145,0.0007753914221471121
0.0213389422985367,0.0066610716854332,0.009151667749705593
0.0164140252786119,0.0019485959608481,0.0027582894694481884
0.0008080446768691,0.0003870191005162,0.00042201273827957645
0.0006295464626453,0.0023046414753866,0.14216687722380877
0.0080258513698581,0.0017316486311113,0.0024383185022836045
0.0056414556011158,0.0025881658208864,0.0023909735947319545
0.0064088349091431,0.0044516863153639,0.0030320099134367303
0.0026881236588948,0.0038839241774624,0.0013784098907692797
0.0018852519649139,0.0008063790275838,0.0030320099134367303
0.0161108085299944,0.0044516863153639,0.019786211252685013
0.0019942974492683,0.0038839241774624,0.006158709156613092
0.032747205719309,0.0116414489602225,0.014868491223507389
0.0006934538918067,0.0010592077282699,0.02995442963153261
0.0014684421800132,0.0019684698068669,0.0007989300210448411
0.0013805264527967,0.0010592077282699,0.001461628839658412
0.0029013273003313,0.0044516863153639,0.0005993523411387476
0.0137665563409364,0.0034799277351062,0.0030320099134367303
0.0017775144324542,0.0044516863153639,0.003816015284526199
0.0176109210684057,0.0030582829197374,0.007845807766731671
0.0844249015130204,0.0079027377475664,0.015286182930333698
0.0011022724997441,0.0010054600179281,0.0030320099134367303
0.0040554512391286,0.0044516863153639,0.0017024386763762052
0.0100746253903704,0.0019731092726037,0.0038927145831266917
0.0004382080062009,0.0010592077282699,0.0005873579797351883
0.001756559474139,0.0044516863153639,0.0030320099134367303
0.0021098499195021,0.0034799277351062,0.0030320099134367303
0.0019404073162429,0.0044516863153639,0.0030320099134367303
0.0140489180261506,0.0025209381973105,0.0030581094865856687
0.0039072596434355,0.0006678593831992,0.0030320099134367303
0.0095297508575499,0.0462450374568338,0.0028966459935565233
0.0092228501762799,0.003218098220964,0.0033684955041562562
0.0042787059940416,0.0050650362365311,0.0022290968605428647
0.0565386687655527,0.0044516863153639,0.0027582894694481884
0.0056414556011158,0.0051722678928456,0.0013623631209936072
0.0072656902213823,0.0044516863153639,0.0030320099134367303
0.020049351494004,0.0087835099898815,0.00482730697846147
0.0035531640822487,0.0163649687451214,0.0012868513921046381
0.0021737900076278,0.0038839241774624,0.0008137571126762112
0.0074954862212539,0.0017971539440724,0.0030320099134367303
0.0014975828138386,0.0017971539440724,0.0007218325969878317
0.0011578817080938,0.0019731092726037,0.0004615871918558909
0.0061896779152481,0.0019731092726037,0.0024165846278810317
0.0074954862212539,0.0017786228015556,0.0013993108875769566
0.0017935182832448,0.0019731092726037,0.000723554188175951
0.0040554512391286,0.0038839241774624,0.042545642898377374
0.0021098499195021,0.0038657844366884,0.0013993108875769566
0.0093975340938789,0.0019979383829254,0.0027582894694481884
0.0026439181286231,0.0044516863153639,0.0054695558366876455
0.0062849812508959,0.0025209381973105,0.0027582894694481884
0.1227750140423634,0.0577782957687822,0.07658281847532127
0.007262316789552,0.0044516863153639,0.0027582894694481884
0.0061562620779288,0.0019684698068669,0.0034155463545685154
0.032747205719309,0.0116414489602225,0.014868491223507389
0.0035531640822487,0.0044516863153639,0.003177226944845159
0.0004867608216881,0.0022335702761977,0.00031331939255104874
0.0095223903678485,0.0019844016386824,0.0013993108875769566
0.0167790309653836,0.0034799277351062,0.003473079065048445
0.0162550825919491,0.0038839241774624,0.006052321293498124
0.0004145584984818,0.0029704383793592,0.0007218325969878317
0.0126129699748244,0.0044516863153639,0.004418751109562617
0.0006934538918067,0.0044516863153639,0.00043927414889059486
0.0056414556011158,0.0038737315237721,0.04434089656891045
0.0045539907271043,0.0474898636643643,0.004399586336455669
0.005220066550918,0.0019731092726037,0.0027582894694481884
0.0014975828138386,0.0017971539440724,0.0013612484841924238
0.0026923810264824,0.0006336549795067,0.0030320099134367303
0.0054099544895027,0.0017971539440724,0.014173388897365262
0.006049786205519,0.0044516863153639,0.0027582894694481884
0.0164140252786119,0.0044516863153639,0.005054818911394886
0.0026017035934381,0.0020910127698563,0.0007141864293281783
0.002513042101146,0.0006442414972146,0.0009009249147396321
0.0012091588405066,0.0274900222314381,0.0027582894694481884
0.0019404073162429,0.0029704383793592,0.0027582894694481884
0.0030376701701388,0.0012161537148308,0.0027582894694481884
0.0045245301997416,0.0044516863153639,0.0027582894694481884
0.0018920324074351,0.0037171311488282,0.0007218325969878317
0.004375325365384,0.001597050098713,0.0005200875656982542
0.0109081654176548,0.0041706953330698,0.003355036247395601
0.004375325365384,0.0038839241774624,0.0030320099134367303
0.0016478141832909,0.0038839241774624,0.001588299071984564
0.0045106526992079,0.0061621312145701,0.0009020842472213901
0.0062813935465523,0.0034799277351062,0.0033684955041562562
0.0022092085136955,0.0034799277351062,0.0027582894694481884
0.004375325365384,0.001597050098713,0.0005200875656982542
0.0011578817080938,0.0516672393406935,0.008476703950237353
0.0213389422985367,0.0749704419662245,0.002035951177889564
0.0109463481058815,0.0003341172316735,0.0007244350245746924
0.0017486767895012,0.0010592077282699,0.0005119526521699886
0.0003851642997326,0.0019684698068669,0.0003218546162682815
0.0270649274993275,0.0038657844366884,0.0030320099134367303
0.0026881236588948,0.0024754503281939,0.0025980338803169843
0.0592480965048163,0.0007286554303149,0.0006457931941545952
0.0164140252786119,0.0014583986385466,0.0027582894694481884
0.0004731234514632,0.0044149014877066,0.001979024070284195
0.000958000229611,0.001597050098713,0.0007244350245746924
0.0060611791812826,0.0118281050827459,0.0030320099134367303
0.0297805510047476,0.0038839241774624,0.015103527847741948
0.0015758660334045,0.0124822660885666,0.0008559996103893624
0.003304761333023,0.0061621312145701,0.001979024070284195
0.002513042101146,0.0006442414972146,0.0009009249147396321
0.0048138675305139,0.0044516863153639,0.0027582894694481884
0.0130434122589424,0.0044516863153639,0.019786211252685013
0.0231740779694407,0.0041706953330698,0.01361554841088676
0.0026293790001692,0.0004116340844412,0.0013041511808872086
0.1004143118389502,0.0326032168781877,0.039548143943555256
0.0274731925524056,0.0044516863153639,0.0027582894694481884
0.0060731022677623,0.0022452970791244,0.00346437832445018
0.0147427197804439,0.0017971539440724,0.003987506570300761
0.0076922182363734,0.0038839241774624,0.0030320099134367303
0.003447016172341,0.0018568145517244,0.0030320099134367303
0.0247019204802316,0.0044516863153639,0.0027582894694481884
0.0056414556011158,0.0017971539440724,0.0027582894694481884
0.0056414556011158,0.0022335702761977,0.0013993108875769566
0.0012849208383111,0.0029704383793592,0.0027582894694481884
