traditional,traditional_transfer,traditional_transfer_2000000
0.000621637155486,0.1140173704213686,0.11401737042136861
0.0100746253903704,0.0069437117219843,0.006281695880909417
0.0011022724997441,0.0003341172316735,0.0003341172316735676
0.0020278407713135,0.0038839241774624,0.003883924177462415
0.0065101684485097,0.0019731092726037,0.001973109272603731
0.0057466556322799,0.0044516863153639,0.004451686315363987
0.0042787059940416,0.0044516863153639,0.004451686315363987
0.0009199529968498,0.0034799277351062,0.0034799277351062786
0.0659871501266034,0.0214251666655018,0.02142516666550187
0.0019455923483311,0.0336797530476551,0.18164563663220853
0.0017506504709717,0.0129775481730433,0.012977548173043344
0.0006290887539793,0.0044516863153639,0.004451686315363987
0.0006787296477925,0.0530379952434488,0.05303799524344886
0.0017506504709717,0.0079027377475664,0.007902737747566477
0.0012688218353994,0.0019731092726037,0.001973109272603731
0.0048334806063311,0.0061621312145701,0.006162131214570148
0.0197897154945532,0.0017971539440724,0.0017971539440724367
0.0020596705680587,0.0019731092726037,0.001973109272603731
0.0125101760659364,0.0044516863153639,0.004451686315363987
0.0874459058417138,0.0034799277351062,0.0034799277351062786
0.0041796548326315,0.0044516863153639,0.004451686315363987
0.0001616386857078,0.0019731092726037,0.001973109272603731
0.0018852519649139,0.0050650362365311,0.0050650362365311915
0.0060731022677623,0.0044516863153639,0.004451686315363987
0.0045033617336392,0.0062170096332016,0.006217009633201608
0.0042067553395591,0.0034799277351062,0.0034799277351062786
0.0159485954281293,0.0092111695708261,0.009211169570826143
0.0045106526992079,0.0061621312145701,0.006162131214570148
0.0007328063116909,0.0034799277351062,0.0034799277351062786
0.0014975828138386,0.000763973918162,0.0007639739181620429
0.0123724142992641,0.0044516863153639,0.004451686315363987
0.0608482265814458,0.0044516863153639,0.004451686315363987
0.0516948892326403,0.0144358579312659,0.014435857931265948
0.0006290887539793,0.0044516863153639,0.004451686315363987
0.0004867608216881,0.0044516863153639,0.004451686315363987
0.0072656902213823,0.0675098194116985,0.04652687101863567
0.0021098499195021,0.0012161537148308,0.0012161537148308818
0.0017609120695647,0.2112905515508182,0.0752687205336624
0.0048334806063311,0.0019684698068669,0.0019684698068669344
0.0016179748055425,0.0019731092726037,0.001973109272603731
0.0061819498544799,0.0017971539440724,0.0017971539440724367
0.0174227002580675,0.0044516863153639,0.004451686315363987
0.0003851642997326,0.0019684698068669,0.0019684698068669344
0.0011578817080938,0.0005305000719491,0.0005305000719491869
0.0244412494434938,0.0019684698068669,0.0019684698068669344
0.0045539907271043,0.0017971539440724,0.0017971539440724367
0.0085509345844153,0.0044516863153639,0.004451686315363987
0.0247019204802316,0.0038839241774624,0.003883924177462415
0.0130454598957899,0.0044516863153639,0.004451686315363987
0.0776649159280936,0.0044516863153639,0.004451686315363987
0.0062849812508959,0.0235028176549076,0.0235028176549076
0.062375313153319,0.0253055060842818,0.02530550608428181
0.1046932471330817,0.0044516863153639,0.004451686315363987
0.032747205719309,0.0116414489602225,0.011641448960222529
0.0064227001803386,0.0044516863153639,0.004451686315363987
0.0018970797040116,0.0044516863153639,0.004451686315363987
0.01008996362316,0.0005305000719491,0.0005305000719491869
0.0259349511659469,0.0038839241774624,0.003883924177462415
0.0109081654176548,0.0017971539440724,0.0017971539440724367
0.0007328063116909,0.0006529374286283,0.00065293742862838
0.0039118294776328,0.0066506751909159,0.006650675190915957
0.0042282014185462,0.0038839241774624,0.003883924177462415
0.0134540477826668,0.0017971539440724,0.0017971539440724367
0.0229709548123969,0.0001338366496453,6.890869539443741e-05
0.0048334806063311,0.0019684698068669,0.0019684698068669344
0.0151231638147565,0.0006750879981502,0.0006750879981502324
0.0592480965048163,0.0044516863153639,0.004451686315363987
0.0182864453514018,0.0038839241774624,0.003883924177462415
0.0011804244259161,0.0050650362365311,0.0050650362365311915
0.0021098499195021,0.0011792867142526,0.0011792867142526298
0.0012688218353994,0.0017125926440577,0.0017125926440577353
0.0045539907271043,0.0166319940901404,0.018608418086513725
0.0064362198172745,0.0044516863153639,0.004451686315363987
0.0858597200087854,0.0044516863153639,0.004451686315363987
0.0012987320793235,0.0092111695708261,0.009211169570826143
0.0176109210684057,0.0044516863153639,0.004451686315363987
0.0027722050255791,0.0010592077282699,0.0010592077282699898
0.0012477889058709,0.0003344597611947,0.0003344597611947306
0.0021098499195021,0.0112293925775189,0.011229392577518971
0.0073222441737114,0.003792614448109,0.0037926144481090825
0.0061819498544799,0.0044516863153639,0.004451686315363987
0.0037703360355247,0.0010592077282699,0.0010592077282699898
0.0004382080062009,0.0019731092726037,0.001973109272603731
6.961844370047577e-05,0.0113242634829538,0.011324263482953817
0.0017506504709717,0.0129775481730433,0.012977548173043344
0.0012688218353994,0.0044516863153639,0.004451686315363987
0.0036560035388388,0.001597050098713,0.0015970500987130547
0.0073222441737114,0.0044516863153639,0.004451686315363987
0.0095223903678485,0.0061621312145701,0.006162131214570148
0.0044851215030948,0.0019731092726037,0.001973109272603731
0.0088959597954636,0.0030378495293622,0.003037849529362201
0.0021098499195021,0.0044516863153639,0.004451686315363987
0.0048138675305139,0.0041706953330698,0.004170695333069891
0.0074879478706843,0.0033132124857932,0.003313212485793299
0.0014975828138386,0.0032265669689367,0.0032265669689367795
0.0130434122589424,0.0032265669689367,0.0032265669689367795
0.0017486767895012,0.0004825340533789,0.0004825340533789663
0.0885520541388653,0.0044516863153639,0.004451686315363987
0.0032515457481791,0.0019731092726037,0.001973109272603731
0.0017116629876309,0.0022335702761977,0.00223357027619773
0.0010749016127724,0.0044792993855159,0.004479299385515989
0.0030964540334546,0.0005205015790155,0.05303799524344886
0.0059500227888015,0.0007939716017313,0.0007939716017313633
0.0009259225720702,0.0004116340844412,0.0004116340844412653
0.0020148572467028,0.0044516863153639,0.004451686315363987
0.0017506504709717,0.0018568145517244,0.0018568145517244
0.0015719049715135,0.0061386805212128,0.006138680521212801
0.0267266802002947,0.0038839241774624,0.003883924177462415
0.0107650417425915,0.0017971539440724,0.0017971539440724367
0.0021098499195021,0.0034799277351062,0.0034799277351062786
0.0047481016737844,0.0025638158837507,0.002563815883750735
0.0259349511659469,0.0038839241774624,0.003883924177462415
0.0003134431180708,0.0044516863153639,0.004451686315363987
0.0004675642468525,0.0033192820958221,0.0017309047237306814
0.0074954862212539,0.0027277847795522,0.0027277847795522912
0.0011022724997441,0.0017971539440724,0.0017971539440724367
0.0002727517573131,0.0010592077282699,0.0010592077282699898
0.0076926661617919,0.0044516863153639,0.004451686315363987
0.0018920324074351,0.0021052360989407,0.0021052360989407136
0.062914723089309,0.0204275896946017,0.020427589694601785
0.0133576786291098,0.0038657844366884,0.0038657844366884746
0.0006290887539793,0.0079027377475664,0.007902737747566477
0.0040513813568559,0.0041706953330698,0.004170695333069891
0.0158977170632595,0.0044516863153639,0.004451686315363987
0.0006290887539793,0.0002375060441346,0.0002375060441346002
0.0031405242929713,0.0010592077282699,0.0010592077282699898
0.0004731234514632,0.0044149014877066,0.004414901487706639
0.0020278407713135,0.0010592077282699,0.0010592077282699898
0.003013867525332,0.0010592077282699,0.0010592077282699898
0.0031405242929713,0.0003135870525226,0.0003135870525226037
0.0009199529968498,0.001597050098713,0.0015970500987130547
0.001185813884864,0.0025209381973105,0.0025209381973105836
0.0025936195345643,0.0003156634291844,0.0003156634291844155
0.0014975828138386,0.0067825155163488,0.0067825155163488615
0.01008996362316,0.0006678593831992,0.000667859383199211
0.0353429824365717,0.0044516863153639,0.004451686315363987
0.026137191426961,0.0157940243527076,0.015794024352707624
0.0021098499195021,0.0029704383793592,0.0029704383793592516
0.0042787059940416,0.0044516863153639,0.004451686315363987
0.0019455923483311,0.0336797530476551,0.18164563663220853
0.0119525713621391,0.0034799277351062,0.0034799277351062786
0.0014975828138386,0.0002603640770603,0.000260364077060305
0.0009199529968498,0.001597050098713,0.0015970500987130547
0.0017270509668807,0.0003135870525226,0.0003135870525226037
0.0057995215629482,0.0044516863153639,0.004451686315363987
0.0086800636757516,0.0038839241774624,0.003883924177462415
0.0017506504709717,0.0022335702761977,0.00223357027619773
0.0885520541388653,0.0044516863153639,0.004451686315363987
0.005897393624903,0.0044516863153639,0.004451686315363987
0.0017506504709717,0.0022335702761977,0.00223357027619773
0.0019404073162429,0.0032265669689367,0.0032265669689367795
0.0021098499195021,0.0029704383793592,0.0029704383793592516
0.003304761333023,0.0061621312145701,0.006162131214570148
0.0013923481679091,0.0038657844366884,0.0038657844366884746
0.0062849812508959,0.0010592077282699,0.0010592077282699898
0.0170252940281369,0.0017971539440724,0.0017971539440724367
0.0042787059940416,0.0034799277351062,0.0034799277351062786
0.0100632990023166,0.003822953573511,0.0038229535735110143
0.0012688218353994,0.0034799277351062,0.0034799277351062786
0.0046252416492599,0.0162036789855488,0.020007405647140746
0.2441141014347423,0.0792606636080496,0.0792606636080496
0.0015719049715135,0.0061386805212128,0.006138680521212801
0.0094262867705688,0.0030728725742105,0.0030728725742105445
0.0026439181286231,0.0027481074780706,0.0027481074780706656
0.0673504830627423,0.0211874482726933,0.02118744827269335
0.0023925147537766,0.0019731092726037,0.001973109272603731
0.0036808294579674,0.0061621312145701,0.006162131214570148
0.0047863375285404,0.0034799277351062,0.0034799277351062786
0.0024873611474601,0.0029704383793592,0.0029704383793592516
0.0006290887539793,0.0002375060441346,0.0002375060441346002
0.0072656902213823,0.0044516863153639,0.004451686315363987
0.0231740779694407,0.0020910127698563,0.002091012769856322
0.0067772318017408,0.0011792867142526,0.0011792867142526298
0.0014975828138386,0.0068166607323887,0.0068166607323887785
0.0105425802364412,0.0044516863153639,0.004451686315363987
0.0095223903678485,0.0017316486311113,0.001731648631111371
0.0017486767895012,0.0038839241774624,0.003883924177462415
0.0013630115532785,0.0038839241774624,0.003883924177462415
0.0021411890041357,0.0034799277351062,0.0034799277351062786
0.0023055121332005,0.0020910127698563,0.002091012769856322
0.0047481016737844,0.0029704383793592,0.0029704383793592516
0.0018970797040116,0.0034799277351062,0.0034799277351062786
0.037437867642858,0.0010592077282699,0.0010592077282699898
0.0010749016127724,0.0034799277351062,0.0034799277351062786
0.010655056982886,0.0044516863153639,0.004451686315363987
0.0019455923483311,0.0019684698068669,0.0019684698068669344
0.0126129699748244,0.003254417987518,0.0032544179875180703
0.0012688218353994,0.0034799277351062,0.0034799277351062786
0.0017506504709717,0.0044516863153639,0.004451686315363987
0.0021098499195021,0.0061621312145701,0.006162131214570148
0.0012091588405066,0.0038839241774624,0.003883924177462415
0.000372868201167,0.0010592077282699,0.0010592077282699898
0.005897393624903,0.0017971539440724,0.0017971539440724367
0.0011578817080938,0.012905126850043,0.012905126850043067
0.004818991703796,0.0044516863153639,0.004451686315363987
0.0017506504709717,0.0022335702761977,0.00223357027619773
0.00675785451912,0.0017316486311113,0.001731648631111371
0.0008935624997295,0.0003229032011916,0.000322903201191605
0.0040513813568559,0.0041706953330698,0.004170695333069891
0.0064227001803386,0.0024754503281939,0.002475450328193964
0.0089207394054743,0.012905126850043,0.012905126850043067
0.0051525377003677,0.0017786228015556,0.0017786228015556176
0.0011022724997441,0.0010054600179281,0.001005460017928164
0.0011022724997441,0.0017971539440724,0.0017971539440724367
0.0009259225720702,0.0003436595348863,0.0003436595348863986
0.0033061532666155,0.0029704383793592,0.0029704383793592516
0.0181876836003876,0.0038657844366884,0.0038657844366884746
0.000621637155486,0.1140173704213686,0.11401737042136861
0.0114240621192339,0.0003156634291844,0.0003156634291844155
0.1160590239331688,0.0017125926440577,0.0017125926440577353
0.0085193799124467,0.0023046414753866,0.0023046414753866208
0.0014975828138386,0.0017971539440724,0.0017971539440724367
0.0056414556011158,0.0038839241774624,0.003883924177462415
0.0353429824365717,0.0044516863153639,0.004451686315363987
0.0014975828138386,0.1101503841531196,0.1101503841531197
0.0024558612743265,0.0034799277351062,0.0034799277351062786
0.003108639713879,0.0002069324283223,0.00020693242832236467
0.0022749644384061,0.0024332711251827,0.002433271125182766
0.0014975828138386,0.0044149014877066,0.004414901487706639
0.0011022724997441,0.0002603640770603,0.000260364077060305
0.026137191426961,0.0157940243527076,0.015794024352707624
0.0012099792642762,0.011234562923145,0.01123456292314509
0.0213389422985367,0.0066610716854332,0.006661071685433238
0.0047771131875249,0.0019485959608481,0.0019485959608481192
0.0008080446768691,0.0003870191005162,0.00038701910051628405
0.0006295464626453,0.0023046414753866,0.0023046414753866208
0.0080258513698581,0.0017316486311113,0.001731648631111371
0.0056414556011158,0.0025881658208864,0.002588165820886492
0.0064088349091431,0.0044516863153639,0.004451686315363987
0.0026881236588948,0.0038839241774624,0.003883924177462415
0.0018852519649139,0.0008063790275838,0.0008063790275838639
0.0161108085299944,0.0044516863153639,0.004451686315363987
0.0035348070152147,0.0038839241774624,0.003883924177462415
0.032747205719309,0.0116414489602225,0.011641448960222529
0.0006934538918067,0.0010592077282699,0.0010592077282699898
0.0014684421800132,0.0019684698068669,0.0019684698068669344
0.0030772118694743,0.0010592077282699,0.0010592077282699898
0.0029013273003313,0.0044516863153639,0.004451686315363987
0.0137665563409364,0.0034799277351062,0.0034799277351062786
0.0017775144324542,0.0044516863153639,0.004451686315363987
0.0176109210684057,0.0030582829197374,0.0030582829197374575
0.0844249015130204,0.0079027377475664,0.007902737747566477
0.0011022724997441,0.0010054600179281,0.001005460017928164
0.0040554512391286,0.0044516863153639,0.004451686315363987
0.0100746253903704,0.0019731092726037,0.001973109272603731
0.0004382080062009,0.0010592077282699,0.0010592077282699898
0.001756559474139,0.0044516863153639,0.004451686315363987
0.0021098499195021,0.0034799277351062,0.0034799277351062786
0.0019404073162429,0.0044516863153639,0.004451686315363987
0.0140489180261506,0.0025209381973105,0.0025209381973105836
0.0039072596434355,0.0006678593831992,0.000667859383199211
0.0095297508575499,0.0462450374568338,0.04624503745683389
0.0092228501762799,0.003218098220964,0.0032180982209640096
0.0042787059940416,0.0050650362365311,0.0050650362365311915
0.0565386687655527,0.0044516863153639,0.004451686315363987
0.0056414556011158,0.0051722678928456,0.0051722678928456094
0.0072656902213823,0.0044516863153639,0.004451686315363987
0.020049351494004,0.0087835099898815,0.008783509989881534
0.0035531640822487,0.0163649687451214,0.016364968745121427
0.0021737900076278,0.0038839241774624,0.003883924177462415
0.0074954862212539,0.0017971539440724,0.0017971539440724367
0.0014975828138386,0.0017971539440724,0.0017971539440724367
0.0011578817080938,0.0019731092726037,0.001973109272603731
0.0061896779152481,0.0019731092726037,0.001973109272603731
0.0074954862212539,0.0017786228015556,0.0017786228015556176
0.0017935182832448,0.0019731092726037,0.001973109272603731
0.0040554512391286,0.0038839241774624,0.003883924177462415
0.0021098499195021,0.0038657844366884,0.0038657844366884746
0.0093975340938789,0.0019979383829254,0.001997938382925441
0.0026439181286231,0.0044516863153639,0.004451686315363987
0.0062849812508959,0.0025209381973105,0.0025209381973105836
0.1227750140423634,0.0577782957687822,0.057778295768782253
0.007262316789552,0.0044516863153639,0.004451686315363987
0.0061562620779288,0.0019684698068669,0.0019684698068669344
0.032747205719309,0.0116414489602225,0.011641448960222529
0.0035531640822487,0.0044516863153639,0.004451686315363987
0.0004867608216881,0.0022335702761977,0.00223357027619773
0.0095223903678485,0.0019844016386824,0.0019844016386824513
0.0167790309653836,0.0034799277351062,0.0034799277351062786
0.0162550825919491,0.0038839241774624,0.003883924177462415
0.0004145584984818,0.0029704383793592,0.0029704383793592516
0.0126129699748244,0.0044516863153639,0.004451686315363987
0.0006934538918067,0.0044516863153639,0.004451686315363987
0.0056414556011158,0.0038737315237721,0.003873731523772133
0.0045539907271043,0.0027751849372631,0.002775184937263169
0.005220066550918,0.0019731092726037,0.001973109272603731
0.0014975828138386,0.0017971539440724,0.0017971539440724367
0.0026923810264824,0.0006336549795067,0.0006336549795067984
0.0054099544895027,0.0017971539440724,0.0017971539440724367
0.006049786205519,0.0044516863153639,0.004451686315363987
0.0164140252786119,0.0044516863153639,0.004451686315363987
0.0026017035934381,0.0020910127698563,0.002091012769856322
0.002513042101146,0.0006442414972146,0.0006442414972146038
0.0012091588405066,0.0005205015790155,0.05303799524344886
0.0019404073162429,0.0029704383793592,0.0029704383793592516
0.0030376701701388,0.0012161537148308,0.0012161537148308818
0.0045245301997416,0.0044516863153639,0.004451686315363987
0.0018920324074351,0.0034113033616052,0.0034113033616052927
0.004375325365384,0.001597050098713,0.0015970500987130547
0.0109081654176548,0.0041706953330698,0.004170695333069891
0.004375325365384,0.0038839241774624,0.003883924177462415
0.0016478141832909,0.0038839241774624,0.003883924177462415
0.0045106526992079,0.0061621312145701,0.006162131214570148
0.0062813935465523,0.0034799277351062,0.0034799277351062786
0.0022092085136955,0.0034799277351062,0.0034799277351062786
0.004375325365384,0.001597050098713,0.0015970500987130547
0.0011578817080938,0.0516672393406935,0.051667239340693484
0.0213389422985367,0.0749704419662245,0.07497044196622459
0.0109463481058815,0.0003341172316735,0.0003341172316735676
0.0017486767895012,0.0010592077282699,0.0010592077282699898
0.0003851642997326,0.0019684698068669,0.0019684698068669344
0.0270649274993275,0.0038657844366884,0.0038657844366884746
0.0026881236588948,0.0024754503281939,0.002475450328193964
0.0001616386857078,0.0007286554303149,0.0007286554303149069
0.0047771131875249,0.0014583986385466,0.001458398638546625
0.0004731234514632,0.0044149014877066,0.004414901487706639
0.000958000229611,0.001597050098713,0.00918529028724444
0.0060611791812826,0.0118281050827459,0.011828105082745932
0.0297805510047476,0.0038839241774624,0.003883924177462415
0.0006295464626453,0.0124822660885666,0.008019759929143734
0.003304761333023,0.0061621312145701,0.006162131214570148
0.002513042101146,0.0006442414972146,0.0006442414972146038
0.0048138675305139,0.0044516863153639,0.004451686315363987
0.0130434122589424,0.0044516863153639,0.004451686315363987
0.0231740779694407,0.0041706953330698,0.004170695333069891
0.0026293790001692,0.0004116340844412,0.0004116340844412653
0.1004143118389501,0.0326032168781877,0.032603216878187735
0.0274731925524056,0.0044516863153639,0.004451686315363987
0.0060731022677623,0.0022452970791244,0.0022452970791244898
0.0147427197804439,0.0017971539440724,0.0017971539440724367
0.0076922182363734,0.0038839241774624,0.003883924177462415
0.003447016172341,0.0018568145517244,0.0018568145517244
0.0247019204802316,0.0044516863153639,0.004451686315363987
0.0056414556011158,0.0017971539440724,0.0017971539440724367
0.0056414556011158,0.0022335702761977,0.00223357027619773
0.0012849208383111,0.0029704383793592,0.0029704383793592516
0.0065101684485097,0.0038839241774624,0.003883924177462415
0.0025372995460557,0.0034799277351062,0.0034799277351062786
0.0044450120377365,0.0010592077282699,0.0010592077282699898
0.0565386687655527,0.0044149014877066,0.004414901487706639
0.0026439181286231,0.0027481074780706,0.0027481074780706656
